id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
39592025,42415868,5600,5600,5600, 36 months,8.19,175.98,A,A5,Pastor,2 years,MORTGAGE,45000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39592025,,car,Car financing,272xx,NC,16.81,0,Sep-93,0,,,10,0,24253,67.9,17,w,4031.85,4031.85,1933.23,1933.23,1568.15,365.08,0,0,0,Dec-15,175.98,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,24253,,,,,,,,,,,,35700,,,
40198073,43062824,3075,3075,3075, 36 months,17.86,110.96,D,D5,senior beauty advisor,7 years,RENT,12000,Not Verified,Feb-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40198073,,car,Car financing,606xx,IL,9.5,0,Oct-10,0,,,11,0,1842,55.8,11,w,2302.05,2302.05,1217.51,1217.51,772.95,444.56,0,0,0,Jan-16,110.96,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,177,27842,,,,,,,,,,,,3300,,,
40337663,43202400,5000,5000,5000, 36 months,6.03,152.18,A,A1,Nurse,4 years,MORTGAGE,63000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40337663,,car,Car financing,193xx,PA,2.57,1,Feb-02,0,10,,6,0,3518,12.1,10,f,3358.61,3358.61,1871.39,1871.39,1641.39,230,0,0,0,Jan-16,152.76,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,7794,210681,,,,,,,,,,,,29000,,,
40157749,43022487,3900,3900,3900, 36 months,12.39,130.27,C,C1,Production Manager,7 years,RENT,40000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40157749,,car,Car financing,975xx,OR,18.96,0,Apr-06,0,69,,12,0,9984,72.3,24,w,2857.25,2857.25,1430.29,1430.29,1042.75,387.54,0,0,0,Dec-15,130.27,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,51,42588,,,,,,,,,,,,13800,,,
40177849,43042585,6075,6075,6075, 36 months,15.99,213.55,D,D2,Drafter,3 years,MORTGAGE,37000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40177849,,car,Car financing,922xx,CA,31.07,0,Jul-95,1,77,,9,0,8967,35.7,27,f,4371.63,4371.63,2468.66,2468.66,1703.37,765.29,0,0,0,Dec-15,213.55,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,162711,,,,,,,,,,,,25100,,,
40107201,42971917,8400,8400,8400, 36 months,12.99,282.99,C,C2,Press operator,10+ years,MORTGAGE,55000,Source Verified,Jan-15,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40107201,,car,Car financing,436xx,OH,17.67,1,Nov-94,0,0,,8,0,14717,62.9,27,f,0,0,8469.72,8469.72,8400,69.72,0,0,0,Mar-15,8481.84,,Feb-15,0,,1,INDIVIDUAL,,,,1,0,42169,,,,,,,,,,,,23400,,,
40097169,42961884,4200,4200,4200, 36 months,6.99,129.67,A,A3,mail carrier,10+ years,OWN,66000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40097169,,car,Car financing,917xx,CA,26.97,0,Apr-97,1,,,11,0,26100,54.7,20,w,3008.44,3008.44,1424.74,1424.74,1191.56,233.18,0,0,0,Dec-15,129.67,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,36114,,,,,,,,,,,,47700,,,
40157692,43022429,7200,7200,7200, 36 months,8.19,226.26,A,A5,Driver,2 years,OWN,100000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40157692,,car,Car financing,740xx,OK,20.02,2,Jul-01,1,13,,10,0,6924,48.8,26,w,5183.81,5183.81,2482.31,2482.31,2016.19,466.12,0,0,0,Jan-16,226.26,Jan-16,Jul-15,0,,1,INDIVIDUAL,,,,0,0,52762,,,,,,,,,,,,14200,,,
40107702,42972442,10000,10000,10000, 36 months,14.31,343.29,C,C4,feild laborer,< 1 year,OWN,30000,Verified,Feb-15,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40107702,,car,Car financing,138xx,NY,10.32,1,Dec-00,0,18,80,3,1,10064,83.2,10,f,0,0,10972.67,10972.67,10000,972.67,0,0,0,Nov-15,8234.3,,Nov-15,1,71,1,INDIVIDUAL,,,,0,85,10064,,,,,,,,,,,,12100,,,
40127607,42992333,19200,19200,19175, 36 months,11.44,632.6,B,B4,DIRECTOR,10+ years,MORTGAGE,89004,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40127607,,car,Car financing,301xx,GA,29.82,0,Nov-03,0,,,14,0,29524,70.6,34,f,14012.25,13994,6946.4,6937.36,5187.75,1758.65,0,0,0,Dec-15,632.6,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,254612,,,,,,,,,,,,41800,,,
40147530,43012263,9000,9000,9000, 36 months,11.44,296.53,B,B4,host,2 years,RENT,180000,Verified,Feb-15,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40147530,,car,Car financing,606xx,IL,6.9,0,Feb-04,1,42,61,5,3,3722,64.2,19,w,6799.97,6799.97,2973.84,2973.84,2200.03,773.81,0,0,0,Dec-15,296.53,Feb-16,Jan-16,0,42,1,INDIVIDUAL,,,,0,0,49397,,,,,,,,,,,,5800,,,
20099426,22362079,2800,2800,2800, 36 months,8.19,87.99,A,A5,Field Technician,10+ years,OWN,96000,Not Verified,Jan-15,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20099426,,car,Car financing,920xx,CA,16.34,0,Apr-88,0,,84,12,1,4331,33.1,34,f,0,0,2946.41,2946.41,2800,146.41,0,0,0,Oct-15,2331.75,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,84132,,,,,,,,,,,,13100,,,
39742700,42566590,6000,6000,6000, 36 months,10.49,194.99,B,B3,,10+ years,MORTGAGE,110000,Not Verified,Feb-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39742700,,car,Car financing,550xx,MN,24.79,0,May-98,1,,,8,0,32599,91.8,25,w,4361.7,4361.7,2141.39,2141.39,1638.3,503.09,0,0,0,Jan-16,194.99,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,485948,,,,,,,,,,,,35500,,,
40247322,43112041,23000,23000,23000, 36 months,6.49,704.83,A,A2,Chief Executive Officer,2 years,RENT,300000,Not Verified,Feb-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40247322,,car,Car financing,787xx,TX,5.44,0,May-75,0,74,,12,0,41875,59.8,25,w,16439.69,16439.69,7744.84,7744.84,6560.31,1184.53,0,0,0,Jan-16,704.83,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,91,671598,,,,,,,,,,,,70000,,,
39521980,42345792,5600,5600,5600, 36 months,8.19,175.98,A,A5,sales/service,5 years,RENT,48000,Not Verified,Feb-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39521980,,car,Car financing,750xx,TX,17,1,Sep-05,1,15,,6,0,11003,63.6,8,w,4031.85,4031.85,1933.23,1933.23,1568.15,365.08,0,0,0,Jan-16,175.98,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,19746,,,,,,,,,,,,17300,,,
38507980,41301849,5000,5000,5000, 36 months,25.8,200.93,G,G1,Foundry Specialist ,< 1 year,MORTGAGE,40000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38507980,,car,Car financing,614xx,IL,31.74,0,Apr-10,1,,,7,0,11053,89.9,10,f,3854.35,3854.35,2203.06,2203.06,1145.65,1057.41,0,0,0,Dec-15,200.93,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,30774,,,,,,,,,,,,12300,,,
39868150,42712901,7000,7000,7000, 36 months,8.19,219.97,A,A5,driver,5 years,MORTGAGE,50000,Source Verified,Feb-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39868150,,car,Car financing,161xx,PA,11.71,0,Jun-02,1,,68,4,1,7306,46.2,14,w,5039.88,5039.88,2416.49,2416.49,1960.12,456.37,0,0,0,Jan-16,219.97,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,14591,,,,,,,,,,,,15800,,,
39908006,42752765,9600,9600,9600, 36 months,10.49,311.98,B,B3,Forman,8 years,RENT,50000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39908006,,car,Car financing,210xx,MD,11.28,0,Oct-08,1,,,6,0,4544,27,10,w,6978.76,6978.76,3426.19,3426.19,2621.24,804.95,0,0,0,Dec-15,311.98,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,17989,,,,,,,,,,,,16800,,,
39908001,42752760,3000,3000,3000, 36 months,14.31,102.99,C,C4,Manager,10+ years,RENT,62000,Not Verified,Feb-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39908001,,car,Car financing,212xx,MD,7.96,1,Feb-03,3,15,,7,0,10292,91.1,11,w,2214.93,2214.93,1130.51,1130.51,785.07,345.44,0,0,0,Jan-16,102.99,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,230473,,,,,,,,,,,,11300,,,
39977869,42822604,5000,5000,5000, 36 months,6.49,153.23,A,A2,owner/operator,10+ years,MORTGAGE,40000,Source Verified,Feb-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39977869,,car,Car financing,856xx,AZ,17.04,0,Apr-72,0,,,9,0,23803,40.8,19,w,3573.78,3573.78,1683.73,1683.73,1426.22,257.51,0,0,0,Jan-16,153.23,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,69270,,,,,,,,,,,,58300,,,
39805847,42649590,5000,5000,5000, 36 months,20.99,188.35,E,E4,Staff Research Associate,10+ years,OWN,68400,Source Verified,Jan-15,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39805847,,car,Car financing,945xx,CA,6.67,4,Dec-94,3,14,,8,0,1869,32.8,33,f,0,0,5685.13,5685.13,5000,685.13,0,0,0,Oct-15,4378.34,,Oct-15,0,14,1,INDIVIDUAL,,,,0,0,10125,,,,,,,,,,,,5700,,,
39937641,42782374,12000,12000,12000, 60 months,14.99,285.42,C,C5,mainenance manager,10+ years,MORTGAGE,33000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39937641,,car,Car financing,161xx,PA,25.67,0,May-99,0,,63,6,1,5628,48.9,22,w,10412.59,10412.59,3119.63,3119.63,1587.41,1532.22,0,0,0,Jan-16,285.42,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,21872,,,,,,,,,,,,11500,,,
39877504,42722228,11200,11200,11200, 60 months,17.14,279.2,D,D4,Installer,1 year,RENT,34685,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39877504,,car,Car financing,891xx,NV,38.89,0,Jul-03,0,,,12,0,20073,65.2,17,w,9790.71,9790.71,3060.54,3060.54,1409.29,1651.25,0,0,0,Dec-15,279.2,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,42722,,,,,,,,,,,,30800,,,
40049138,42893851,6000,6000,6000, 36 months,11.44,197.69,B,B4,Technician,1 year,OWN,23000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40049138,,car,Car financing,193xx,PA,6.22,0,Oct-10,1,,,4,0,414,15.9,4,w,2311.24,2311.24,4170.78,4170.78,3688.76,482.02,0,0,0,Dec-15,197.69,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,1751,,,,,,,,,,,,2600,,,
39561754,42385585,14400,14400,14400, 60 months,12.39,323.17,C,C1,Amusement Supervisor,2 years,RENT,32000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39561754,,car,Car financing,863xx,AZ,20.67,0,Jul-78,0,,,11,0,18580,54.3,23,w,12378.39,12378.39,3544.96,3544.96,2021.61,1523.35,0,0,0,Dec-15,323.17,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,18580,,,,,,,,,,,,34200,,,
39662628,42486491,12000,12000,12000, 36 months,10.49,389.98,B,B3,Lead Developer,< 1 year,RENT,100000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39662628,,car,Car financing,100xx,NY,4.46,0,Jun-01,0,,,8,0,14502,30.5,16,w,8723.4,8723.4,4282.79,4282.79,3276.6,1006.19,0,0,0,Dec-15,389.98,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,801,14502,,,,,,,,,,,,47500,,,
40017368,42862088,6000,6000,6000, 36 months,8.19,188.55,A,A5,"Senior Project Manager II, Technical Ser",2 years,RENT,101000,Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40017368,,car,Car financing,775xx,TX,5.91,0,Dec-77,2,43,58,8,3,2046,26.6,12,w,4319.84,4319.84,2071.32,2071.32,1680.16,391.16,0,0,0,Dec-15,188.55,Jan-16,Jan-16,0,80,1,INDIVIDUAL,,,,0,5291,11963,,,,,,,,,,,,7700,,,
39817387,42662105,3600,3600,3600, 36 months,12.99,121.29,C,C2,Digital Marketing Analyst,1 year,RENT,70000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39817387,,car,Car financing,787xx,TX,5.19,1,Aug-06,0,10,,12,0,5727,47,13,w,2643.84,2643.84,1328.99,1328.99,956.16,372.83,0,0,0,Dec-15,121.29,Feb-16,Jan-16,0,10,1,INDIVIDUAL,,,,0,0,20743,,,,,,,,,,,,9600,,,
39857359,42702080,10625,10625,10625, 36 months,19.24,390.77,E,E2,Supervisor,2 years,RENT,30000,Source Verified,Jan-15,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39857359,,car,Car financing,973xx,OR,14.12,0,Aug-03,1,31,,5,0,4041,89.8,8,f,8759.48,8759.48,3114.8,3114.8,1865.52,1249.28,0,0,0,Oct-15,390.77,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,7493,,,,,,,,,,,,4500,,,
39887333,42732054,6000,6000,5900, 36 months,7.49,186.61,A,A4,cook,9 years,MORTGAGE,64000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39887333,,car,Car financing,891xx,NV,14.91,1,Dec-02,1,11,55,12,1,5961,33.1,31,w,4307.06,4235.28,2050.21,2016.04,1692.94,357.27,0,0,0,Dec-15,186.61,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,189430,,,,,,,,,,,,18000,,,
39857203,42701917,7000,7000,7000, 36 months,11.99,232.47,B,B5,Sergeant,10+ years,OWN,44000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39857203,,car,Car financing,324xx,FL,29.21,1,Aug-03,0,1,,9,0,3017,39.2,22,f,5120.14,5120.14,2552.51,2552.51,1879.86,672.65,0,0,0,Dec-15,232.47,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,1,882,106343,,,,,,,,,,,,7700,,,
39937208,42781924,15000,15000,15000, 36 months,12.99,505.34,C,C2,Leader,10+ years,RENT,38000,Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39937208,,car,Car financing,980xx,WA,26.94,0,Aug-02,1,43,76,8,1,5322,34.3,32,f,11016.42,11016.42,5547.92,5547.92,3983.58,1564.34,0,0,0,Dec-15,505.34,Jan-16,Jan-16,1,43,1,INDIVIDUAL,,,,0,3313,14762,,,,,,,,,,,,15500,,,
38792178,41575890,4800,4800,4800, 36 months,14.31,164.78,C,C4,Licensed practicle nurse,< 1 year,RENT,32000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38792178,,car,Car financing,146xx,NY,23.44,0,Aug-11,1,,,20,0,4381,21.8,26,w,3543.94,3543.94,1808.76,1808.76,1256.06,552.7,0,0,0,Dec-15,164.78,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,37947,,,,,,,,,,,,20100,,,
39523437,42347315,6000,6000,6000, 36 months,6.03,182.62,A,A1,Assistant Vice President,6 years,MORTGAGE,71500,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39523437,,car,Car financing,640xx,MO,7.62,0,Aug-92,0,,,14,0,33725,38.1,33,w,4280.05,4280.05,2004.8,2004.8,1719.95,284.85,0,0,0,Dec-15,182.62,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,102990,,,,,,,,,,,,88500,,,
39532747,42356621,8000,8000,8000, 36 months,6.49,245.16,A,A2,Customer service agent,10+ years,RENT,48000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39532747,,car,Car financing,333xx,FL,26.35,0,Aug-96,0,,97,16,1,12259,23.8,43,w,5718.13,5718.13,2693.88,2693.88,2281.87,412.01,0,0,0,Dec-15,245.16,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,1105,83644,,,,,,,,,,,,51600,,,
39712437,42536296,5000,5000,5000, 36 months,14.99,173.31,C,C5,RN,1 year,MORTGAGE,50000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39712437,,car,Car financing,474xx,IN,14.59,0,Sep-94,3,50,73,14,1,20715,87.4,25,f,3701.55,3701.55,1898.08,1898.08,1298.45,599.63,0,0,0,Dec-15,173.31,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,126233,,,,,,,,,,,,23700,,,
39652273,42476110,20000,20000,20000, 36 months,9.49,640.57,B,B2,Project Director,8 years,RENT,151000,Verified,Feb-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39652273,,car,Car financing,220xx,VA,2.81,0,Jun-08,0,,,5,0,13680,63.6,5,f,14478.68,14478.68,7035.73,7035.73,5521.32,1514.41,0,0,0,Jan-16,640.57,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,13680,,,,,,,,,,,,21500,,,
39600684,42424476,6000,6000,6000, 36 months,12.99,202.14,C,C2,Territory Sales Manager,3 years,MORTGAGE,90000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39600684,,car,Car financing,778xx,TX,7.12,4,Jan-06,0,5,,10,0,1826,12.3,25,f,4406.52,4406.52,2214.88,2214.88,1593.48,621.4,0,0,0,Dec-15,202.14,Feb-16,Jan-16,0,42,1,INDIVIDUAL,,,,0,0,110535,,,,,,,,,,,,14900,,,
39730330,42554077,11000,11000,11000, 60 months,16.49,270.38,D,D3,Broker Assistant,< 1 year,RENT,40000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39730330,,car,Car financing,603xx,IL,30.93,0,Feb-95,0,,,24,0,3650,25.2,27,w,9594.64,9594.64,2954.03,2954.03,1405.36,1548.67,0,0,0,Dec-15,270.38,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,105312,,,,,,,,,,,,14500,,,
38722251,41505967,5000,5000,5000, 36 months,6.99,154.37,A,A3,Regional Recruiting Manager,7 years,MORTGAGE,44600,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38722251,,car,Car financing,212xx,MD,17.22,0,Aug-06,0,,,13,0,9814,31.1,29,w,3581.47,3581.47,1694.19,1694.19,1418.53,275.66,0,0,0,Dec-15,154.37,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,207,214200,,,,,,,,,,,,31600,,,
39631801,42455652,12000,12000,12000, 36 months,11.99,398.52,B,B5,Teacher,9 years,RENT,72000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39631801,,car,Car financing,605xx,IL,30.07,0,Aug-01,0,,,14,0,23073,50.1,20,f,8777.38,8777.38,4367.73,4367.73,3222.62,1145.11,0,0,0,Dec-15,398.52,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,41962,,,,,,,,,,,,46026,,,
39751946,42575770,3400,3400,3400, 36 months,10.49,110.5,B,B3,Teaching Assistant & Research Assistant,6 years,RENT,40000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39751946,,car,Car financing,537xx,WI,7.44,0,Sep-83,0,,,4,0,3551,22.4,5,w,2471.56,2471.56,1213.52,1213.52,928.44,285.08,0,0,0,Dec-15,110.5,Feb-16,Jan-16,1,,1,INDIVIDUAL,,,,0,222,8143,,,,,,,,,,,,71500,,,
39681908,42505721,7500,7500,7500, 36 months,8.67,237.35,B,B1,,n/a,MORTGAGE,66000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39681908,,car,Car financing,109xx,NY,27.95,0,Dec-94,0,,,13,0,39554,40.7,42,f,5410.83,5410.83,2603.63,2603.63,2089.17,514.46,0,0,0,Dec-15,237.35,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,222774,,,,,,,,,,,,97300,,,
39581358,42405153,9000,9000,9000, 36 months,10.49,292.48,B,B3,,n/a,MORTGAGE,40000,Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39581358,,car,Car financing,440xx,OH,28.32,0,Jun-95,0,,,11,0,9236,43.6,15,w,6542.61,6542.61,3206.79,3206.79,2457.39,749.4,0,0,0,Dec-15,292.48,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,130087,,,,,,,,,,,,21200,,,
39551469,42375283,14725,14725,14725, 60 months,24.99,432.12,F,F4,Welder,2 years,MORTGAGE,69000,Source Verified,Jan-15,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39551469,,car,Car financing,773xx,TX,21.36,0,Jul-08,0,62,,8,0,2094,21.6,12,w,13345.92,13345.92,4280.31,4280.31,1379.08,2901.23,0,0,0,Dec-15,432.12,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,119403,,,,,,,,,,,,9700,,,
39671522,42495329,15500,15500,15500, 36 months,6.49,474.99,A,A2,Sales Manager,< 1 year,MORTGAGE,60000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39671522,,car,Car financing,801xx,CO,14.64,0,Mar-84,0,,,11,0,13778,9.7,27,w,10796.3,10796.3,5488.82,5488.82,4703.7,785.12,0,0,0,Dec-15,500,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,260680,,,,,,,,,,,,125200,,,
39651345,42475144,3500,3500,3500, 36 months,7.49,108.86,A,A4,welder,10+ years,OWN,60000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39651345,,car,Car financing,182xx,PA,17.39,0,Jan-94,1,,,9,0,19292,71.5,16,f,2512.41,2512.41,1194.55,1194.55,987.59,206.96,0,0,0,Dec-15,108.86,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,162224,,,,,,,,,,,,27000,,,
39681416,42505208,5000,5000,5000, 36 months,13.66,170.07,C,C3,Registered Nurse,2 years,MORTGAGE,68000,Not Verified,Jan-15,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39681416,,car,Car financing,371xx,TN,11.44,1,May-95,0,16,89,8,1,5861,49.7,30,f,0,0,5286.22,5286.22,5000,286.22,0,0,0,Jun-15,4609.73,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,149444,,,,,,,,,,,,11800,,,
38459131,41253055,15500,15500,15500, 60 months,23.99,445.82,F,F2,Dristic Manager,4 years,RENT,45000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38459131,,car,Car financing,327xx,FL,19.09,0,Oct-05,0,,,8,0,6754,54,20,f,13845.74,13845.74,4883.36,4883.36,1654.26,3229.1,0,0,0,Dec-15,445.82,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,180,38949,,,,,,,,,,,,12500,,,
39620856,42444637,13000,13000,13000, 60 months,19.24,338.95,E,E2,forklift operator,4 years,MORTGAGE,40000,Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39620856,,car,Car financing,633xx,MO,10.2,1,Jun-01,3,23,,7,0,1936,43,13,w,11443.51,11443.51,3700.66,3700.66,1556.49,2144.17,0,0,0,Dec-15,338.95,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,400,159785,,,,,,,,,,,,4500,,,
39730932,42554710,6500,6500,6500, 36 months,9.49,208.19,B,B2,Electrician,10+ years,RENT,75000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39730932,,car,Car financing,434xx,OH,20.26,1,Jul-98,3,15,,7,0,7840,50.6,29,w,4705.52,4705.52,2286.66,2286.66,1794.48,492.18,0,0,0,Dec-15,208.19,Feb-16,Jan-16,0,15,1,INDIVIDUAL,,,,0,0,22323,,,,,,,,,,,,15500,,,
39720764,42544541,18000,18000,18000, 36 months,14.99,623.89,C,C5,Accounting,10+ years,OWN,41000,Not Verified,Feb-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39720764,,car,Car financing,134xx,NY,24.95,0,Jun-01,0,34,,15,0,10520,61.2,26,w,13325.87,13325.87,6847.8,6847.8,4674.13,2173.67,0,0,0,Jan-16,623.89,Feb-16,Jan-16,0,63,1,INDIVIDUAL,,,,0,0,10520,,,,,,,,,,,,17200,,,
39640654,42464444,5000,5000,5000, 36 months,11.99,166.05,B,B5,HR NCO,10+ years,OWN,60000,Source Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39640654,,car,Car financing,250xx,WV,31.98,0,Oct-98,1,,,13,0,17338,69.6,34,w,3657.24,3657.24,1823.22,1823.22,1342.76,480.46,0,0,0,Dec-15,166.05,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,52352,,,,,,,,,,,,24900,,,
39720067,42543814,9000,9000,9000, 36 months,6.03,273.92,A,A1,Teacher,2 years,RENT,53000,Not Verified,Jan-15,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39720067,,car,Car financing,201xx,VA,16.8,0,Aug-08,0,,,8,0,1004,4.4,25,w,6420.19,6420.19,3007.09,3007.09,2579.81,427.28,0,0,0,Dec-15,273.92,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,62347,,,,,,,,,,,,22700,,,
